player_id,player_name,age,nationality,club,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,position_group,goal_contribution,performance_score,age_group,experienced,predicted_market_value,value_gap
1197,Player_1197,35,Argentina,FC Barcelona,RB,74,96,1,2,12,4378,159.89,2,Yes,High,defender,14,0.0312928277752398,veteran,False,89.28299282781866,-70.60700717218133
2096,Player_2096,31,Brazil,Liverpool,LW,71,75,45,17,21,717,159.03,1,No,Medium,winger,38,0.2350069735006973,veteran,False,88.33654190504883,-70.69345809495117
1061,Player_1061,21,Netherlands,FC Barcelona,CDM,91,85,23,19,7,2976,162.11,4,No,High,midfielder,26,0.0374663978494623,young,False,91.38311999339211,-70.7268800066079
2693,Player_2693,17,Germany,Bayern Munich,LB,94,95,3,10,3,173,162.76,2,No,High,defender,13,0.907514450867052,young,False,91.99595479756772,-70.76404520243227
1927,Player_1927,39,France,Bayern Munich,ST,83,86,23,8,17,1110,161.14,3,No,Low,attacker,25,0.1121621621621621,veteran,False,90.28761581214027,-70.85238418785971
231,Player_231,19,Brazil,Bayern Munich,CB,84,91,52,15,24,3435,161.66,5,No,Low,defender,39,0.0550218340611353,young,False,90.55331595894833,-71.10668404105166
483,Player_483,28,Brazil,Real Madrid,LW,94,97,14,20,17,1586,163.21,5,No,High,winger,37,0.1112862547288776,prime,False,92.09204037891325,-71.11795962108675
94,Player_94,17,Brazil,PSG,CB,76,81,34,6,15,3809,160.37,4,Yes,High,defender,21,0.0393804148070359,young,False,89.19281782924818,-71.17718217075182
212,Player_212,27,Spain,PSG,ST,91,85,7,37,22,59,162.36,3,No,Medium,attacker,59,4.398305084745763,prime,False,91.12605412865705,-71.23394587134297
551,Player_551,28,Portugal,Liverpool,RW,89,91,41,31,4,293,162.46,2,Yes,Medium,winger,35,0.5699658703071673,prime,False,91.22025781335557,-71.23974218664443
967,Player_967,27,Argentina,FC Barcelona,GK,86,87,53,26,4,2640,161.99,4,Yes,Low,goalkeeper,30,0.0781818181818181,prime,False,90.73257167175396,-71.25742832824605
571,Player_571,32,England,PSG,CM,74,66,5,33,11,1020,159.82,3,No,Medium,midfielder,44,0.1441176470588235,veteran,False,88.53910774012942,-71.28089225987057
1959,Player_1959,26,England,Juventus,RW,87,78,49,36,2,3367,162.21,2,No,Medium,winger,38,0.0524205524205524,prime,False,90.65237943216113,-71.55762056783888
799,Player_799,22,Germany,Juventus,ST,78,85,49,1,1,3334,161.21,4,Yes,Medium,attacker,2,0.0137972405518896,young,False,89.57154267794343,-71.63845732205658
614,Player_614,22,Portugal,PSG,LW,73,92,44,16,16,3979,160.7,4,No,Medium,winger,32,0.0373209349082684,young,False,89.04488015471196,-71.65511984528803
2717,Player_2717,38,Portugal,Juventus,CB,74,69,34,17,14,2773,160.29,2,Yes,High,defender,31,0.0562567616300036,veteran,False,88.61801044786999,-71.67198955213
440,Player_440,21,Spain,Real Madrid,LB,61,90,43,22,14,145,158.94,0,No,High,defender,36,0.9758620689655172,young,False,87.266892255018,-71.67310774498199
2663,Player_2663,38,Brazil,Juventus,CDM,72,94,16,17,23,3097,160.68,1,No,Low,midfielder,40,0.0523086858249919,veteran,False,88.95368616383071,-71.7263138361693
278,Player_278,19,Germany,Real Madrid,LW,64,87,20,16,22,2316,159.4,3,No,Medium,winger,38,0.0712435233160621,young,False,87.6648732288906,-71.7351267711094
2681,Player_2681,38,France,FC Barcelona,CB,78,88,8,10,13,1755,161.52,1,No,High,defender,23,0.0871794871794871,veteran,False,89.64094030921802,-71.87905969078199
949,Player_949,21,Spain,FC Barcelona,GK,83,95,53,35,10,3569,162.43,5,No,Low,goalkeeper,45,0.055813953488372,young,False,90.5121077296494,-71.9178922703506
456,Player_456,28,Portugal,Liverpool,RW,61,87,24,30,18,1747,159.18,1,No,Medium,winger,48,0.1136233543216943,prime,False,87.24399670388496,-71.93600329611505
170,Player_170,25,Portugal,Liverpool,LW,84,81,3,31,6,1077,162.26,4,No,Medium,winger,37,0.1592386258124419,prime,False,90.30142777604412,-71.95857222395587
1955,Player_1955,19,Argentina,Manchester City,CDM,72,79,42,2,5,3071,160.59,5,Yes,Low,midfielder,7,0.0195376098990556,young,False,88.58700087242849,-72.00299912757151
2691,Player_2691,32,France,Real Madrid,CM,92,83,54,3,3,2901,163.69,1,Yes,Medium,midfielder,6,0.0220613581523612,veteran,False,91.4743385829134,-72.2156614170866
668,Player_668,32,Brazil,Real Madrid,LB,64,73,2,20,6,3211,159.62,1,Yes,Medium,defender,26,0.0398629710370601,veteran,False,87.32268044152576,-72.29731955847424
703,Player_703,38,France,Bayern Munich,LW,69,68,17,27,23,4329,160.24,0,No,Low,winger,50,0.0483945483945483,veteran,False,87.89660229473304,-72.34339770526697
308,Player_308,30,Spain,Liverpool,CM,76,82,6,0,2,602,161.63,4,No,Low,midfielder,2,0.0764119601328903,veteran,False,89.21520934062893,-72.41479065937106
294,Player_294,37,France,Real Madrid,LB,90,79,48,26,14,1628,163.51,0,No,Low,defender,40,0.1160933660933661,veteran,False,91.09157876299247,-72.41842123700752
1478,Player_1478,28,England,PSG,LW,60,69,5,10,24,4206,159.09,3,Yes,Medium,winger,34,0.0354255825011887,prime,False,86.66680640785177,-72.42319359214824
2526,Player_2526,36,Netherlands,Real Madrid,CDM,65,83,3,27,11,2280,160.19,1,No,Low,midfielder,38,0.0572368421052631,veteran,False,87.70686043971025,-72.48313956028974
73,Player_73,20,England,Bayern Munich,GK,61,81,38,30,6,3422,159.67,4,No,Low,goalkeeper,36,0.0427819988310929,young,False,87.1007258694414,-72.56927413055858
1559,Player_1559,34,France,Juventus,CB,90,77,44,9,13,3663,163.62,5,Yes,Low,defender,22,0.0464100464100464,veteran,False,91.04653755833245,-72.57346244166756
346,Player_346,38,England,PSG,CDM,72,78,31,32,17,2700,161.14,4,No,Low,midfielder,49,0.0622222222222222,veteran,False,88.55991019548102,-72.58008980451896
1069,Player_1069,26,Argentina,Bayern Munich,LW,83,83,48,17,5,1315,162.81,3,No,Low,winger,22,0.0901140684410646,prime,False,90.21519209818874,-72.59480790181127
518,Player_518,27,Spain,Juventus,CM,92,92,5,3,16,2919,164.33,0,No,Low,midfielder,19,0.039739636861939,prime,False,91.69446673364305,-72.63553326635696
2161,Player_2161,30,Spain,FC Barcelona,LW,81,66,52,3,22,1353,162.21,3,Yes,Medium,winger,25,0.0946045824094604,veteran,False,89.51824247767844,-72.69175752232157
2718,Player_2718,28,Netherlands,Manchester City,CDM,63,89,42,21,0,2785,160.28,2,No,Low,midfielder,21,0.026391382405745,prime,False,87.57720672312004,-72.70279327687996
824,Player_824,37,England,Manchester City,LW,92,86,1,33,16,2957,164.25,3,No,Medium,winger,49,0.0735542779844437,veteran,False,91.54502656201447,-72.70497343798553
2610,Player_2610,26,France,Juventus,LW,76,76,13,25,7,2070,161.82,5,No,Low,winger,32,0.072463768115942,prime,False,89.06799523972958,-72.75200476027041
2733,Player_2733,31,Brazil,Real Madrid,CM,86,83,21,26,13,550,163.41,4,No,Low,midfielder,39,0.2672727272727273,veteran,False,90.62312710992487,-72.78687289007513
1391,Player_1391,23,Portugal,Juventus,CB,83,65,21,39,3,2453,162.82,0,No,Medium,defender,42,0.0690990623726049,prime,False,89.7740903806147,-73.0459096193853
752,Player_752,38,Spain,Juventus,CDM,61,72,38,17,11,3555,159.93,3,No,Low,midfielder,28,0.030520393811533,veteran,False,86.8802784127236,-73.04972158727641
763,Player_763,31,Portugal,Juventus,GK,75,81,25,27,22,3909,162.13,0,No,Low,goalkeeper,49,0.0460475825019186,veteran,False,89.05296537885215,-73.07703462114785
4,Player_4,27,Portugal,Manchester City,LW,90,86,35,18,13,145,164.29,0,Yes,Medium,winger,31,1.0586206896551724,prime,False,91.20803929780213,-73.08196070219786
81,Player_81,37,England,Bayern Munich,CB,91,81,42,39,0,987,164.45,5,No,Low,defender,39,0.1778115501519757,veteran,False,91.27654893159837,-73.17345106840162
2264,Player_2264,22,Germany,FC Barcelona,GK,62,70,40,27,14,1042,160.18,4,No,Low,goalkeeper,41,0.1428023032629558,young,False,86.96397001985574,-73.21602998014427
51,Player_51,31,Argentina,FC Barcelona,CDM,79,78,25,22,5,3650,162.8,5,No,Medium,midfielder,27,0.0283561643835616,veteran,False,89.53812256198513,-73.26187743801488
48,Player_48,37,Germany,Liverpool,ST,92,66,17,6,15,3333,164.33,3,No,Medium,attacker,21,0.0345034503450345,veteran,False,91.05583908580422,-73.27416091419579
230,Player_230,35,Spain,Juventus,CM,65,74,16,2,16,3340,160.95,2,No,Low,midfielder,18,0.0300898203592814,veteran,False,87.48729045927567,-73.46270954072432
1322,Player_1322,18,France,PSG,LW,88,94,30,8,5,3492,164.7,5,No,Low,winger,13,0.0256300114547537,young,False,91.18660970773603,-73.51339029226396
601,Player_601,22,Argentina,Real Madrid,CB,89,77,2,17,13,131,164.42,0,Yes,Low,defender,30,1.3473282442748091,young,False,90.83039066456372,-73.58960933543626
1553,Player_1553,25,Portugal,Liverpool,CDM,94,80,15,25,9,3218,165.27,2,No,Medium,midfielder,34,0.0413300186451211,prime,False,91.67839815789979,-73.59160184210022
1266,Player_1266,18,France,PSG,RB,71,65,19,4,1,2057,161.72,0,No,High,defender,5,0.054691298006806,young,False,88.10142654727969,-73.61857345272031
2720,Player_2720,30,England,FC Barcelona,CM,87,88,11,37,14,2601,164.55,2,No,Low,midfielder,51,0.0667051134179161,veteran,False,90.89728211183905,-73.65271788816096
2463,Player_2463,32,England,Liverpool,LB,69,96,46,10,24,2367,162.3,1,Yes,Low,defender,34,0.0682298267849598,veteran,False,88.58351829202948,-73.71648170797053
872,Player_872,22,Argentina,PSG,CB,74,93,23,29,5,1488,163.1,2,No,Low,defender,34,0.1008064516129032,young,False,89.20517166768971,-73.89482833231028
645,Player_645,37,Netherlands,Manchester City,CB,86,82,13,16,14,854,164.58,0,No,Medium,defender,30,0.202576112412178,veteran,False,90.60236641902007,-73.97763358097994
1433,Player_1433,39,Germany,Bayern Munich,CM,62,97,12,15,22,905,161.69,3,No,Medium,midfielder,37,0.1646408839779005,veteran,False,87.62619345141317,-74.06380654858683
1374,Player_1374,36,France,Juventus,RW,81,96,46,37,5,3321,164.36,3,No,High,winger,42,0.0564588979223125,veteran,False,90.25772532585769,-74.10227467414232
1539,Player_1539,30,Portugal,PSG,CM,78,98,20,17,15,226,164.05,0,No,Medium,midfielder,32,0.588495575221239,veteran,False,89.85713310310516,-74.19286689689486
172,Player_172,23,Brazil,Liverpool,RW,81,68,47,6,1,3840,163.77,4,No,Low,winger,7,0.0169270833333333,prime,False,89.57197041418578,-74.19802958581423
1313,Player_1313,21,France,PSG,CDM,61,92,16,20,9,4007,161.61,3,No,Low,midfielder,29,0.0265784876466184,young,False,87.37200025562021,-74.2379997443798
1451,Player_1451,34,Argentina,Manchester City,RW,81,74,13,21,8,943,163.97,4,No,Medium,winger,29,0.1505832449628844,veteran,False,89.71153839612374,-74.25846160387626
1619,Player_1619,29,Germany,Manchester City,LB,67,89,9,6,3,1003,162.53,1,No,Medium,defender,9,0.1121635094715852,prime,False,88.12998828344028,-74.40001171655972
1207,Player_1207,34,Portugal,Real Madrid,RB,63,86,24,22,21,1486,162.04,2,No,High,defender,43,0.1066621803499327,veteran,False,87.49875144133186,-74.54124855866813
992,Player_992,33,Argentina,Juventus,CDM,80,69,36,38,22,3634,164.03,3,No,Low,midfielder,60,0.0561364887176664,veteran,False,89.45477411411555,-74.57522588588445
52,Player_52,23,France,Liverpool,GK,75,68,31,38,19,2082,163.35,4,No,Medium,goalkeeper,57,0.0864553314121037,prime,False,88.73111523655062,-74.61888476344937
1771,Player_1771,37,England,PSG,CB,93,90,33,0,12,106,166.32,0,No,Medium,defender,12,1.5424528301886793,veteran,False,91.6961941944246,-74.62380580557539
678,Player_678,25,Spain,FC Barcelona,RB,75,71,2,27,10,231,163.42,0,No,Low,defender,37,0.6904761904761905,prime,False,88.76923240010747,-74.65076759989252
1276,Player_1276,39,Netherlands,Real Madrid,CM,91,80,44,33,8,1345,165.91,1,Yes,Low,midfielder,41,0.1066914498141264,veteran,False,91.25616689694925,-74.65383310305074
210,Player_210,20,Netherlands,Liverpool,CDM,68,65,41,22,0,1241,162.35,4,Yes,Medium,midfielder,22,0.0628525382755842,young,False,87.68256716444539,-74.6674328355546
2478,Player_2478,21,Spain,Liverpool,ST,64,87,6,3,7,440,162.38,5,Yes,Low,attacker,10,0.1477272727272727,young,False,87.6603646096565,-74.7196353903435
1609,Player_1609,17,France,Manchester City,CDM,82,84,21,2,0,2553,164.88,3,No,High,midfielder,2,0.017626321974148,young,False,90.10458020240188,-74.77541979759812
2647,Player_2647,31,Spain,FC Barcelona,CM,93,95,8,21,7,4054,166.69,1,No,High,midfielder,28,0.028737049827331,veteran,False,91.90829817235107,-74.78170182764893
137,Player_137,26,Argentina,Manchester City,LW,80,82,7,18,4,3102,164.56,4,No,Low,winger,22,0.0377176015473887,prime,False,89.77532804113292,-74.78467195886708
391,Player_391,36,Brazil,Real Madrid,LW,71,85,6,15,15,700,163.37,5,No,Low,winger,30,0.2007142857142857,veteran,False,88.5843081514307,-74.7856918485693
2788,Player_2788,27,Argentina,Real Madrid,CB,90,67,39,2,3,3570,165.95,1,No,Low,defender,5,0.0400560224089635,prime,False,90.80116738363873,-75.14883261636126
2334,Player_2334,36,Portugal,Liverpool,GK,89,87,3,25,4,1026,166.36,5,Yes,Low,goalkeeper,29,0.2081871345029239,veteran,False,91.14328631273986,-75.21671368726015
2399,Player_2399,19,Brazil,Real Madrid,CM,85,65,46,8,23,4159,165.3,4,No,Medium,midfielder,31,0.0361865833132964,young,False,90.05494938794307,-75.24505061205694
880,Player_880,33,France,Liverpool,ST,77,81,33,18,16,1027,164.61,0,Yes,High,attacker,34,0.1543330087633885,veteran,False,89.3255009502004,-75.28449904979962
1384,Player_1384,25,Portugal,Juventus,RB,94,95,12,37,2,1831,167.43,5,No,High,defender,39,0.099399235390497,prime,False,92.04359215624743,-75.38640784375258
2120,Player_2120,24,Brazil,Juventus,LW,78,68,47,36,9,2993,164.69,4,No,Medium,winger,45,0.0656531907784831,prime,False,89.1507197842985,-75.5392802157015
1358,Player_1358,23,Brazil,Manchester City,RB,71,77,25,32,22,4465,163.95,0,No,High,defender,54,0.0408734602463605,prime,False,88.39713477468894,-75.55286522531105
2428,Player_2428,18,England,Real Madrid,CB,82,95,48,20,7,3393,165.99,4,Yes,Low,defender,27,0.0462717359269083,young,False,90.37321080178859,-75.61678919821142
1139,Player_1139,38,Brazil,Real Madrid,GK,74,76,37,16,16,2634,164.45,3,No,Low,goalkeeper,32,0.0674259681093394,veteran,False,88.78937335282815,-75.66062664717184
581,Player_581,27,England,Bayern Munich,GK,72,97,48,15,3,2594,164.79,5,Yes,Low,goalkeeper,18,0.0666152659984579,prime,False,89.02656623010743,-75.76343376989256
381,Player_381,39,Spain,Bayern Munich,RB,94,93,18,29,0,3602,167.8,3,No,Medium,defender,29,0.0471960022209883,veteran,False,91.99752052283782,-75.8024794771622
2203,Player_2203,37,England,FC Barcelona,RW,75,73,46,15,13,518,164.71,2,No,Medium,winger,28,0.2615830115830115,veteran,False,88.84366405186847,-75.86633594813154
2614,Player_2614,24,France,Real Madrid,CM,81,81,25,35,8,402,165.92,5,No,Medium,midfielder,43,0.3544776119402985,prime,False,89.87154039929285,-76.04845960070713
216,Player_216,36,England,PSG,CDM,60,83,5,39,2,830,163.07,0,No,Medium,midfielder,41,0.1397590361445783,veteran,False,87.00469871496024,-76.06530128503975
1576,Player_1576,19,England,FC Barcelona,RB,90,93,29,12,14,3957,167.51,0,No,Low,defender,26,0.0442254233004801,young,False,91.43985791712616,-76.07014208287383
848,Player_848,17,Netherlands,Manchester City,CB,74,73,9,13,22,3786,164.91,4,No,Medium,defender,35,0.0443740095087163,young,False,88.71700881542769,-76.1929911845723
2456,Player_2456,19,Spain,Manchester City,CM,66,88,3,3,4,2568,164.22,3,No,Low,midfielder,7,0.021417445482866,young,False,87.97130374486903,-76.24869625513097
1874,Player_1874,25,Spain,Bayern Munich,GK,67,98,22,14,20,939,164.69,5,No,Low,goalkeeper,34,0.1712460063897763,prime,False,88.34767570844681,-76.34232429155318
257,Player_257,21,France,Bayern Munich,RB,74,83,6,17,3,504,165.34,4,Yes,Low,defender,20,0.2658730158730158,young,False,88.94969646849987,-76.39030353150014
1071,Player_1071,38,France,PSG,LW,73,83,18,34,21,1148,165.28,5,Yes,High,winger,55,0.1994773519163763,veteran,False,88.81415097861006,-76.46584902138994
1499,Player_1499,23,Argentina,PSG,RB,66,97,6,29,9,3585,164.73,4,No,Medium,defender,38,0.0407252440725244,prime,False,88.1913358374853,-76.53866416251469
65,Player_65,38,Portugal,Liverpool,RW,83,95,30,15,6,3963,167.1,3,No,Medium,winger,21,0.0290184203885945,veteran,False,90.51368729206432,-76.58631270793568
1299,Player_1299,25,Brazil,Liverpool,RB,93,91,16,19,4,1898,168.43,2,Yes,Low,defender,23,0.0877239199157007,prime,False,91.8065230772675,-76.62347692273251
1141,Player_1141,35,Portugal,Bayern Munich,CDM,75,79,12,24,6,800,165.74,2,No,Medium,midfielder,30,0.136875,veteran,False,88.9984622714676,-76.7415377285324
925,Player_925,39,Germany,Real Madrid,RW,94,88,3,6,11,3963,168.66,2,Yes,Low,winger,17,0.0268735806207418,veteran,False,91.87584613546439,-76.78415386453561
401,Player_401,28,Germany,Liverpool,RB,77,74,27,26,3,3940,165.96,2,No,Low,defender,29,0.0374365482233502,prime,False,89.16037053168408,-76.79962946831593
1785,Player_1785,35,England,Juventus,LB,91,94,35,21,8,3509,168.43,5,Yes,Medium,defender,29,0.0494442861214021,veteran,False,91.60358417484943,-76.82641582515058
540,Player_540,19,France,Manchester City,RW,61,75,24,38,8,3138,163.8,1,No,Medium,winger,46,0.0610261312938177,young,False,86.95220355938953,-76.84779644061048
1696,Player_1696,20,England,PSG,LB,68,88,16,22,15,779,165.11,5,No,High,defender,37,0.1976893453145057,young,False,88.2398316005292,-76.87016839947081
1187,Player_1187,23,Spain,Juventus,GK,83,75,42,27,4,3791,166.91,1,Yes,Low,goalkeeper,31,0.0525455025059351,prime,False,90.02081092808731,-76.88918907191268
1477,Player_1477,26,Netherlands,Liverpool,GK,77,79,17,25,2,3621,166.2,4,No,Medium,goalkeeper,27,0.0510356255178127,prime,False,89.28244125160774,-76.91755874839225
2739,Player_2739,21,Spain,Bayern Munich,CDM,87,92,3,24,21,1223,167.96,0,No,Medium,midfielder,45,0.1434995911692559,young,False,90.99105307008028,-76.96894692991972
812,Player_812,27,Portugal,Real Madrid,CM,75,96,44,33,15,3177,166.43,5,Yes,Low,midfielder,48,0.0514636449480642,prime,False,89.42126321332233,-77.00873678667767
32,Player_32,35,Argentina,Bayern Munich,LB,66,98,38,11,19,4430,165.35,2,No,Low,defender,30,0.0334085778781038,veteran,False,88.21634161923063,-77.13365838076936
2180,Player_2180,28,France,Liverpool,RW,80,71,43,15,21,3826,166.69,5,No,Medium,winger,36,0.0433873497124934,prime,False,89.50467460681543,-77.18532539318457
1987,Player_1987,30,Portugal,Real Madrid,GK,64,97,41,24,4,4221,165.24,0,No,Medium,goalkeeper,28,0.0363894811656005,veteran,False,87.91267256639448,-77.32732743360553
467,Player_467,21,Netherlands,Juventus,CB,87,73,18,22,12,2181,168.0,5,No,Medium,defender,34,0.0809261806510774,young,False,90.52782669368271,-77.47217330631729
2294,Player_2294,28,England,PSG,RB,71,89,42,27,17,2309,166.18,1,No,High,defender,44,0.0725422260718925,prime,False,88.69016162497688,-77.48983837502313
1856,Player_1856,35,Portugal,Real Madrid,GK,93,80,48,33,9,4089,169.23,0,Yes,High,goalkeeper,42,0.0545854732208363,veteran,False,91.53815733641605,-77.69184266358394
963,Player_963,21,France,FC Barcelona,LW,70,92,25,14,4,1042,166.52,5,No,High,winger,18,0.0940499040307101,young,False,88.62315776636143,-77.89684223363858
1116,Player_1116,21,France,Manchester City,RW,81,66,18,3,18,2245,167.49,4,No,Medium,winger,21,0.0507795100222717,young,False,89.52082590966003,-77.96917409033998
1984,Player_1984,28,Germany,Real Madrid,CB,78,89,48,26,9,3284,167.78,0,No,Low,defender,35,0.0490255785627283,prime,False,89.66776390697504,-78.11223609302496
1422,Player_1422,24,Germany,PSG,LB,71,87,14,33,13,393,166.78,5,No,Low,defender,46,0.4211195928753181,prime,False,88.62046448764512,-78.15953551235488
641,Player_641,31,England,Real Madrid,CDM,62,72,9,27,6,4494,165.23,4,No,Low,midfielder,33,0.0242545616377392,veteran,False,87.02010720490381,-78.20989279509618
420,Player_420,35,Portugal,Liverpool,LW,79,90,26,27,11,2055,168.05,4,No,High,winger,38,0.083941605839416,veteran,False,89.82973955482503,-78.22026044517499
1749,Player_1749,36,France,Bayern Munich,ST,87,77,3,36,0,2992,168.94,4,No,Low,attacker,36,0.0626671122994652,veteran,False,90.6272009369293,-78.3127990630707
288,Player_288,25,Netherlands,Juventus,LB,90,66,13,39,11,3523,169.09,1,No,High,defender,50,0.0556344024978711,prime,False,90.7756745844229,-78.3143254155771
1321,Player_1321,22,Spain,Bayern Munich,CDM,62,71,33,22,0,1993,165.32,2,No,Low,midfielder,22,0.0376317109884596,young,False,86.99474416542546,-78.32525583457453
1296,Player_1296,35,Netherlands,Real Madrid,ST,63,87,7,29,17,1192,165.92,0,No,High,attacker,46,0.1665268456375838,veteran,False,87.51979696948575,-78.40020303051423
666,Player_666,28,Brazil,Liverpool,CB,67,71,21,29,1,3308,166.25,0,Yes,Medium,defender,30,0.0397521160822249,prime,False,87.69191631718235,-78.55808368281765
724,Player_724,21,Brazil,Bayern Munich,LB,87,78,3,2,7,1714,169.3,0,No,High,defender,9,0.0854725787631272,young,False,90.65043105746922,-78.64956894253079
1128,Player_1128,27,France,Manchester City,CM,88,91,46,33,2,3064,169.8,1,Yes,Low,midfielder,35,0.0385117493472584,prime,False,91.11212692487285,-78.68787307512716
1279,Player_1279,21,France,Liverpool,GK,85,82,1,14,24,1365,169.27,5,No,Low,goalkeeper,38,0.1494505494505494,young,False,90.46603867364404,-78.80396132635597
2749,Player_2749,20,Brazil,FC Barcelona,LB,94,96,43,8,2,2591,171.0,3,Yes,Low,defender,10,0.0590505596294866,young,False,92.07054513272132,-78.92945486727868
451,Player_451,31,Portugal,FC Barcelona,RW,66,79,15,7,20,1826,166.76,0,No,High,winger,27,0.0698247535596933,veteran,False,87.7472799332967,-79.0127200667033
1271,Player_1271,27,Portugal,Manchester City,CM,60,70,31,37,6,941,165.7,3,No,Low,midfielder,43,0.1360255047821466,prime,False,86.68545064469083,-79.01454935530916
2383,Player_2383,26,Argentina,FC Barcelona,CB,61,78,2,9,14,1666,166.04,0,No,Medium,defender,23,0.0771308523409363,prime,False,87.02497762756089,-79.0150223724391
1672,Player_1672,38,Argentina,Manchester City,RB,71,75,37,37,10,4358,167.42,5,Yes,High,defender,47,0.0375172097292335,veteran,False,88.34818367410871,-79.07181632589128
1211,Player_1211,17,Portugal,Real Madrid,LW,87,80,34,30,17,161,169.75,2,No,Low,winger,47,1.291925465838509,young,False,90.6284611496283,-79.1215388503717
1634,Player_1634,23,Netherlands,Manchester City,ST,88,79,19,27,6,3254,169.97,1,No,High,attacker,33,0.0522433927473878,prime,False,90.81642377851094,-79.15357622148906
1782,Player_1782,24,Argentina,Bayern Munich,ST,92,84,47,29,8,2815,170.68,2,Yes,Low,attacker,37,0.0660746003552398,prime,False,91.4963185321902,-79.1836814678098
1957,Player_1957,30,Brazil,Manchester City,CB,94,77,41,1,20,305,170.77,1,Yes,Low,defender,21,0.5967213114754099,veteran,False,91.57193513043684,-79.19806486956317
2370,Player_2370,39,Spain,Real Madrid,CDM,70,65,14,0,11,3717,167.21,2,No,Low,midfielder,11,0.0212536992198009,veteran,False,87.96393822158899,-79.24606177841102
1712,Player_1712,19,Spain,Bayern Munich,CDM,82,80,11,0,1,2904,169.4,1,No,High,midfielder,1,0.015495867768595,young,False,90.00640789543957,-79.39359210456044
2087,Player_2087,25,Netherlands,Bayern Munich,GK,73,85,53,27,10,1025,168.26,2,No,Medium,goalkeeper,37,0.1709268292682926,prime,False,88.86498294267173,-79.39501705732826
63,Player_63,18,England,Liverpool,ST,68,88,24,21,11,2333,167.74,1,Yes,Low,attacker,32,0.0647235319331333,young,False,88.24766976521522,-79.49233023478479
225,Player_225,22,Germany,PSG,CDM,64,70,34,24,6,142,166.71,0,Yes,Low,midfielder,30,0.7323943661971831,young,False,87.2081331803806,-79.50186681961941
1055,Player_1055,17,Argentina,Bayern Munich,RW,73,77,29,36,20,1289,168.26,3,No,Low,winger,56,0.1803723816912335,young,False,88.66783035040632,-79.59216964959367
2340,Player_2340,22,England,Liverpool,ST,63,86,21,2,6,927,167.22,0,Yes,Medium,attacker,8,0.0620280474649406,young,False,87.50138256639532,-79.71861743360468
873,Player_873,19,England,Bayern Munich,LW,64,75,22,3,3,1961,167.16,0,No,Low,winger,6,0.027027027027027,young,False,87.37258605126969,-79.7874139487303
1111,Player_1111,28,Netherlands,Bayern Munich,RB,89,91,3,20,15,3822,171.1,3,No,Medium,defender,35,0.0480115122972265,prime,False,91.25102635537874,-79.84897364462125
68,Player_68,38,Brazil,PSG,LB,93,70,51,15,21,2706,171.2,2,Yes,Low,defender,36,0.0726164079822616,veteran,False,91.29134969958238,-79.9086503004176
2197,Player_2197,26,France,Liverpool,ST,75,91,32,21,6,1901,169.33,4,No,Low,attacker,27,0.0733824302998421,prime,False,89.29709876080956,-80.03290123919045
2283,Player_2283,33,England,Real Madrid,LW,64,67,17,15,6,4057,167.21,0,No,Low,winger,21,0.0260044367759428,veteran,False,87.17605054263012,-80.03394945736989
691,Player_691,22,Brazil,FC Barcelona,RW,74,72,36,10,17,170,168.7,2,No,Low,winger,27,0.7735294117647059,young,False,88.64945156314928,-80.0505484368507
768,Player_768,30,Spain,FC Barcelona,RB,84,81,5,28,17,3419,170.36,2,No,High,defender,45,0.0549868382568002,veteran,False,90.30757328562206,-80.05242671437796
107,Player_107,25,Brazil,Real Madrid,CB,86,66,5,37,18,1473,170.4,4,No,Low,defender,55,0.1371350984385607,prime,False,90.21303250506489,-80.18696749493512
611,Player_611,29,Spain,Juventus,RW,90,73,47,39,16,3420,171.28,3,No,High,winger,55,0.0694444444444444,prime,False,90.94688181550688,-80.33311818449312
2736,Player_2736,26,France,PSG,RW,61,65,13,14,12,164,167.04,1,Yes,Low,winger,26,0.7408536585365854,prime,False,86.66638385961575,-80.37361614038424
1196,Player_1196,24,Argentina,FC Barcelona,ST,80,90,50,0,7,481,170.42,0,No,Medium,attacker,7,0.1268191268191268,prime,False,89.96667140917255,-80.45332859082744
780,Player_780,35,Brazil,Bayern Munich,CM,76,76,30,25,22,741,169.54,5,No,Medium,midfielder,47,0.2375168690958164,veteran,False,89.05826557046709,-80.4817344295329
136,Player_136,31,Portugal,Juventus,LB,78,85,41,20,6,204,170.08,1,No,Low,defender,26,0.7303921568627451,veteran,False,89.5293003238798,-80.55069967612022
2489,Player_2489,18,Portugal,Liverpool,RW,78,96,40,12,23,1946,170.4,1,No,Medium,winger,35,0.0829907502569373,young,False,89.83778301893116,-80.56221698106884
2366,Player_2366,36,England,FC Barcelona,ST,78,79,52,34,22,397,170.03,0,No,Low,attacker,56,0.6070528967254408,veteran,False,89.38912417379028,-80.64087582620972
1338,Player_1338,23,Brazil,Juventus,LW,78,77,9,35,2,596,170.12,3,Yes,Medium,winger,37,0.2827181208053691,prime,False,89.35909434687285,-80.76090565312715
2160,Player_2160,18,Argentina,Liverpool,CB,76,78,44,1,7,2640,169.93,3,No,Medium,defender,8,0.0488636363636363,young,False,89.1185353845776,-80.81146461542241
